CUSTOMER_CODE;CUSTOMER_NAME;CUSTOMER_ADDRESS;DIST_CHANNEL;CHANNEL_NAME;BRANCH_ID;BRANCH_DESC;PHONE1;FAX;CITY;POSTAL_CODE;NPWP;GRUP
757689;AP. CRISTAL FARMA;JL.W.J.LALAMENTIK NO.23 FATULULI OEBOBO KUPANG;14;Apotek;KPG;KUPANG;;;KUPANG;85111;03.148.107.0-922.000;
1000737;AP. HUSADA KARIMUN;JL. A. YANI NO 7-8 MERAL KOTA, MERAL;14;Apotek;BTM;BATAM;;;KARIMUN;29664;80.674.085.8-223.000;
655004;RS. SENTRA MEDIKA HOSPITAL;JL. MAYOR OKING JAYA ATMAJA CIBINONG;21;RS Swasta;BGR;BOGOR;;;BOGOR;16911;21.097.931.6-403.000;
773990;AP. CAHAYA HUSADA III;JL. JEND. SUDIRMAN NO.09 SIDAREJA CILACAP;14;Apotek;PWK;PURWOKERTO;;;CILACAP;-;01.795.374.6-522.000;
382003;AP. KURNIAWAN;JL. PRAMUKA NO.14 RT.29 SMD;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75119;14.191.145.3.722.000;
990770;AP. TIFANY FARMA;JL. PANGLIMA SUDIRMAN NO.37 LAWANG - MALANG;14;Apotek;MLG;MALANG;;;MALANG;65211;48.691.151.4-628.000;
562137;AP. K 24 TANJUNG DUREN;JL. TANJUNG DUREN TIMUR VI BLOK I NO. 431 B RT.010/002, TANJUNG DUREN SELATAN, GROGOL PETAMBURAN;16;Apotek Chain;JK2;JAKARTA-2;021-56981240;;JAKARTA BARAT;11470;02.691.742.7-036.000;K-24 GROUP
1013240;AP. MULIA FARMA;GREEN LAKE CITY,RUKAN CBD BLOK D NO.002,PETIR,CIPONDOH,KOTA TANGERANG;14;Apotek;JK2;JAKARTA-2;;;TANGERANG;15147;06.016.937.2-033.000;
1065148;PT.NAGA SWALAYAN;JL. WIBAWA MUKTI NO.1 JT.ASIH;41;Supermarket - LKA;BKS;BEKASI;;;BEKASI;17423;31.697.876.6-432.000;NAGA GROUP
1066416;AP. AL FA GAMA;JL. JEND SUDIRMAN RT.023 RW.008 KEL.AIR RAYAK BARAT KEC.AIR RAYAK TANJUNG PANDAN;14;Apotek;PKP;PANGKAL PINANG;;;TANJUNG PANDAN;33411;83.679.127.7-305.000;
1014606;RS.MITRA KELUARGA GADING SERPONG;JL. KP ANGGRIS RT/RW 002/001 MEDANG PAGEDANGAN TANGERANG;21;RS Swasta;TGR;TANGERANG;;;TANGERANG;15334;01.699.024.4-046.000;
1123200;AP. ISYKARIMA;RUKO SENTRA NIAGA SQUARE BLOK 8B/7;14;Apotek;BKS;BEKASI;;;BEKASI;17530;70.132.663.9-414.000;
562680;RSB. JUWITA;JL.M.HASIBUAN NO.78 MARGAHAYU;21;RS Swasta;BKS;BEKASI;;;BEKASI;17113;02.541.465.7-407.000;
978381;AP GP PRATAMA;RUKO PERUM GRAMAPURI PERSADA BLOK K2/9 SUKAJAYA CIBITUNG;14;Apotek;BKS;BEKASI;;;CIBITUNG;17520;73.924.478.8-435.000;
988617;AP. EL FARMA;JL. SUDIRMAN KP.JAWA BARU KEL.SUNGAI BARU - MUNTOK;14;Apotek;PKP;PANGKAL PINANG;;;MUNTOK;33312;80.698.700.4-315.000;
1233226;AP.KIMIA FARMA FATAHILLAH;JL. RAYA FATAHILLAH RT. 03/004 KALIJAYA CIKARANG BARAT;16;Apotek Chain;BKS;BEKASI;;;BEKASI;17530;01.061.227.3-051.000;KIMIA FARMA GROUP
848610;AP.TIRTA MANDIRI;JL.IMAM BONJOL NO.54-A RT 01/04 KEL.SUKAJADI KEC.KARAWACI TANGERANG;14;Apotek;TGR;TANGERANG;;;TANGERANG;15113;07.154.402.7-402.000;
990931;AP. NAGA JAYA;JL. PENDETA JUSTIN SIHOMBING NO. 16F, PEMATANGSIANTAR;14;Apotek;PMS;PEMATANG SIANTAR;;;PEMATANG SIANTAR;21139;80.060.304.5-117.000;
977387;TK. NILUH;JL. KOMPLEK PASAR BERTAIS, SANDUBAYA, MATARAM;32;Toko Kelontong;MTR;MATARAM;;;MATARAM;83236;;
1051155;AP. SINAR FARMA;JL. RADEN PUGUH, DESA PUYUNG JONGGAT;14;Apotek;MTR;MATARAM;;;LOMBOK TENGAH;83561;90.166.199.1-915.000;
1052315;AP. CV. DUNIA SEHAT ADISUCIPTO;JL. ADI SUCIPTO RT 001/ RW 006, PARIT BARU, SUNGAI RAYA;14;Apotek;PTK;PONTIANAK;;;KUBU RAYA;78391;90.741.117.7-704.000;
167086;TK. 77;JL.STASION 77 PAGADEN SUBANG;32;Toko Kelontong;BDG;BANDUNG;;;SUBANG;41252;;
973408;AP. BANDAR MUTIARA;PASAR TIKU KEL.TIKU SELATAN KEC.TANJUNG MUTIARA KAB.AGAM;14;Apotek;PDG;PADANG;;;AGAM;26473;75.289.427.9-202.000;
999227;AP. RIMBA JAYA;JL. KP. CITERE GAPENSI RT/RW 001/008 DESA SUKAMANAH, PANGALENGAN;14;Apotek;BDG;BANDUNG;;;BANDUNG;40378;71.661.579.4-445.000;
1011704;AP. JAYA SENTOSA;JL. SUNDA NO.75 KEBON PISANG, SUMUR BANDUNG - BANDUNG;14;Apotek;BDG;BANDUNG;;;BANDUNG;40112;75.330.215.7-423.000;
47356;PT.INDOMARCO PRISMATAMA;JL.JABABEKA RAYA BLOK A NO.5-6;49;Mini Market - NKA;JK3;JAKARTA-3;;;BEKASI;17530;01.337.994.6-092.000;INDOMARCO GROUP
937382;AP. UNGGUL FARMA;JL. KYAI MOJO RT.01/23 SEMANGGI PS. KLIWON;14;Apotek;SLO;SOLO;;;SURAKARTA (SOLO);57191;87.895.529.3-526.000;
1041585;AP. K24 HOLIS;JALAN HOLIS NO. 101 RT. 001 RW. 008 WARUNG MUNCANG, BANDUNG KULON KOTA BANDUNG JAWA BARAT;16;Apotek Chain;BDG;BANDUNG;;;BANDUNG;40211;85.409.278.0-422.000;K-24 GROUP
984433;SWALAYAN MANDIRI;JL. JATINOM - NGUPIT DS.GENDAREN PANCASAN RT.017/006 GEDAREN JATINOM;42;Mini Market - Lokal;SLO;SOLO;;;KLATEN;57481;;
914918;T.O. HA PE;JL. PEMUDA 219 KLATEN;19;Toko Obat Berizin;SLO;SOLO;;;KLATEN;57432;;
689496;MM. VIAS MART;JL. ADI SUMARMO KLODRAN COLOMADU;42;Mini Market - Lokal;SLO;SOLO;271-7654099;;KARANGANYAR;57172;14.245.064.2-526.000;
868161;APOTEK DIEN FARMA;JL. MEDAN - BANDA ACEH, KRUENG GEUKUH - ACEH UTARA;14;Apotek;LSE;LHOKSEUMAWE;;;LHOKSEUMAWE;.;14.432.154.4-102.000;
1048761;TOKO OBAT HASRAT;JL.PERDAGANGAN NO.9 GAMPONG GEUDONG KEC.SAMUDERA;19;Toko Obat Berizin;LSE;LHOKSEUMAWE;;;ACEH UTARA;24374;;
950597;AP. K-24 DUKUH KUPANG;JL. DUKUH KUPANG BARAT 16/24 RT.004 RW.004 DUKUH PAKIS SURABAYA;16;Apotek Chain;SB1;SURABAYA-1;;;SURABAYA;60225;71.052.896.9-618.000;K-24 GROUP
1021077;AP BAHAGIA;JL MUSI RAYA NO 188 RT 044 RW 011 KEL LEBUNG GAJAH KEC SEMATANG BORANG PALEMBANG;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30161;47.289.026.8-301.000;
992244;AP ADISYAH FARMA;JL.KH.WAHID HASYIM NO.790 5 ULU SEBERANG ULU I PALEMBANG;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30254;15.770.086.5-301.000;
258480;AP. SEJAHTERA;JL.LETKOL ISKANDAR NO.1933/26 24 ILIR BUKIT KECIL PLG;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30134;09.723.193.0-307.000;
1065825;AP. K24 PAAL MERAH;JL.  ABDURAHMAN SALEH;16;Apotek Chain;JBI;JAMBI;;;JAMBI;36139;92.414.386.0-335.000;K-24 GROUP
1369287;AP. SETIA MEDIKA;JL. AHMAD YANI, SARIO TUMPAAN, SARIO;14;Apotek;MNO;MANADO;;;MANADO;95116;96.869.152.7-821.000;
50239;AP. KARISMA UTAMA;JL.RAYA PASAR MINGGU NO.8,PANCORAN,PANCORAN,JAKARTA SELATAN;14;Apotek;PJT;PEJATEN;;;JAKARTA SELATAN;12740;01.309.750.6-061.000;
1004682;AP. PERMATA;JL. RAYA HANKAM NO. 107 PONDOK GEDE, KEC. JATIRAHAYU, KEL. PONDOK MELATI;14;Apotek;PJT;PEJATEN;;;BEKASI;17414;02.665.095.2.432.000;
1029775;KLINIK UTAMA POLONIA;JL. OTISTA III NO.60 RT.001 RW.005, CIPINANG CEMPEDAK, JATINEGARA, JAKARTA TIMUR, JAKARTA;72;Klinik;PJT;PEJATEN;;;JAKARTA TIMUR;13340;09.676.536.7-002.001;
696564;AP. CHARITY;JL. GUNUNG KELABAT NO. 1 LINGK III, KEL. TOUNKURAMBER, KEC. TONDANO BARAT;14;Apotek;MNO;MANADO;081356029900;;TONDANO;95616;15.087.618.3.823.000;
953219;AP. SAUYUNAN;JL. GEGERKALONG HILIR NO. 61 RT. 01 RW. 01 KEL SUKARASA SUKASARI BANDUNG;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40152;06.698.022.8-422.000;
924497;BINTANG SWALAYAN;JL. LINTAS PEKANBARU - DURI;42;Mini Market - Lokal;PKB;PEKAN BARU;;;BENGKALIS;28686;;
407305;AP. KARYA MULIA MEDIKA;JL.WR.SUPRATMAN 158 DENPASAR;14;Apotek;DPS;DENPASAR;;;DENPASAR;80112;04.059.158.8.903.000;
581815;AP. KEBONAGUNG;JL. RAYA SAIMBANG NO 452 SUKODONO SIDOARJO;14;Apotek;SB1;SURABAYA-1;31-8831974;;SIDOARJO;61257;08.542.047.9-603.000;
1068041;AP. PENTA FARMA*;JL. RY. MANGGIS NO. 88 KEC. MANGGIS KARANGASEM;14;Apotek;DPS;DENPASAR;;;KARANGASEM;80871;02.278.549.7-901.000;
923482;AP. TENGGER 1;JL. KEDUNGSARI 24 SURABAYA;14;Apotek;SB2;SURABAYA-2;;;SURABAYA;60262;08.570.928.5-604.000;
888163;TO.RISDA;JL.LIMAU MANIS DSN VI SP / BAMBU LIMAU MANIS TJ.MORAWA;19;Toko Obat Berizin;MDN;MEDAN;;;DELI SERDANG;-;54.494.124.8-125.000;
999840;AP. KAMILA;JL. IMAM BONJOL NO. 36, BARU, PALU BARAT, PALU;14;Apotek;PLU;PALU;;;PALU;94221;75.888.566.9-831.000;
256939;AP. SUTOMO;JL. SUTOMO NO.124 MEDAN;14;Apotek;MDN;MEDAN;;;MEDAN;20159;01.213.491.2.122.000;
1034573;AP. BELLA;JL. BOULEVARD RAYA BLOK RA 19 NO. 9 PEGANGSAAN DUA KELAPA GADING;14;Apotek;JK1;JAKARTA-1;;;JAKARTA UTARA;14250;85.473.071.0-043.000;
972239;AP.MEDIKA;JL.KAPTEN MUSLIM NO.53, DWI KORA - MEDAN HELVETIA;14;Apotek;MDN;MEDAN;8126047129;;MEDAN;20123;24.149.403.8-124.000;
981753;AP. MECCA;JL. KARANG REJO RT. 05 RW. 01 GUNTUNG MANGGIS BANJARBARU;14;Apotek;BMS;BANJARMASIN;;;BANJARBARU;70714;54.097.534.9-732.000;
974958;AP. HERCULES;JL. HERCULES RT. 43 LANDASAN ULIN KM.25, BJB;14;Apotek;BMS;BANJARMASIN;;;BANJARBARU;70721;15.618.018.4-731.000;
999794;AP. KIMIA FARMA 469;JL. BRIGJEND. SUDIARTO NO.321 C, GEMAH, PEDURUNGAN, SEMARANG;16;Apotek Chain;SMG;SEMARANG;;;SEMARANG;50246;01.061.227.3-051.000;KIMIA FARMA GROUP
690391;AP. METRO MEDIKA - SEMINUNG;JL SEMINUNG NO.01 KEL.METRO KEC.METRO PUSAT;14;Apotek;BDL;BANDAR LAMPUNG;;;METRO;34355;14.681.788.7-321.000;
632903;AP. JONATHAN;JL KARIMUN JAWA NO 6 SUKARAME;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35131;58.164.471.3-323.000;
348378;AP. INDRA JAYA;JL W MONGINSIDI NO 20 - T.KARANG;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35215;06.883.601.4.322.000;
95992;AP. PRIMA SEHAT;JL. PEKUNDEN 1181, SEMARANG.;14;Apotek;SMG;SEMARANG;;;SEMARANG;50241;07.033.722.5-512.000;
361101;TK ALDA;JL DARUSALAM;32;Toko Kelontong;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35154;;
89922;TK. JAZILAH;JL. PASAR 26, GENUK.;32;Toko Kelontong;SMG;SEMARANG;;;SEMARANG;50117;;
1119249;RSUD DR. SOEDONO MADIUN;JL. DR. SUTOMO NO. 59 MADIUN;27;RS Pemerintah;KDR;KEDIRI;;;MADIUN;63111;00.143.476.0-646.000;
984172;AP. MAULANA;JL. PERSADA KEDAI SIBLAH KEC. BLANG PIDIE ABDYA;14;Apotek;BAC;BANDA ACEH;;;ACEH BARAT DAYA;23764;14.307.358.3-106.000;
1056416;AP. AS SYIFA;JL. LET. JEND. IBRAHIM ADJIE NO. 202C;14;Apotek;BGR;BOGOR;;;BOGOR;16117;07.914.239.4-434.000;
1047845;AP. KEM-KEM AM. SANGAJI;JL. A.M SANGAJI KEL.BANDARA, SAMARINDA;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75119;03.260.414.2-722.000;
870864;AP. MEJASEM;JL. PALA RAYA NO.37 A  MEJASEM, KRAMAT;14;Apotek;TGL;TEGAL;085642518285;;KAB. TEGAL;52181;58.448.707.8-501.000;
1067524;AP. YARIN FARMA;JL. A. YANI NO.5 RT.001 RW.007 DS.PETUNGASRI, KEC.PANDAAN KAB. PASURUAN;14;Apotek;MLG;MALANG;;;PASURUAN;67156;91.311.601.8-624.000;
53133;PT. PUSPITA PERMATA / AP.;JL. TAMAN ALFA INDAH J-3/I;14;Apotek;JK2;JAKARTA-2;;;JAKARTA SELATAN;12260;02.290.013.8.013.000;
1063235;PURNAMA SWALAYAN;JL.ASEM JAYA RUKO GRAND CITY NO 1-2;32;Toko Kelontong;BKS;BEKASI;;;BEKASI;17157;;
1192275;AP. KITA;JL RAYA SUKAURIP BLOK GRIPALA RT 19/07;14;Apotek;CRB;CIREBON;;;INDRAMAYU;45217;24.522.227.8-437.000;
993413;AP. KIMIA FARMA BALARAJA (559);JL.RAYA KRESEK KP. SAGA BALARAJA TANGERANG;16;Apotek Chain;TGR;TANGERANG;;;TANGERANG;15610;01.061.227.3-051.000;KIMIA FARMA GROUP
961168;AP.PRIMA SEHAT;RUKO STAR OF ASIA JL.BOULEVARD TAMAN UBUD RAYA LIPPO KARAWACI CURUG;14;Apotek;TGR;TANGERANG;;;TANGERANG;15115;72.987.285.3-451.000;
943814;AP. K-24 MASJID JAMIK;JL. MASJID JAMIK NO.28 KEL.MASJID JAMIK KEC.RANGKUI - PANGKALPINANG;16;Apotek Chain;PKP;PANGKAL PINANG;;;PANGKALPINANG;33132;02.902.813.1-304.000;K-24 GROUP
975515;RS. OMNI HOSPITALS CIKARANG;KOMP. THE OASIS KAV NO.1, JL. RAYA CIKARANG - CIBARUSAH SELATAN;21;RS Swasta;BKS;BEKASI;;;BEKASI;17340;03.315.212.5-018.000;
67530;AP.PERUMNAS;JL.KARET RAYA NO. 7 CIBODASARI CIBODAS TANGERANG;14;Apotek;TGR;TANGERANG;;;TANGERANG;15116;07.168.933.5.402.000;
1021627;TO. LESTARI;JL. JEND SUDIRMAN NO.282 KEL.SRIMENANTI - SUNGAILIAT;19;Toko Obat Berizin;PKP;PANGKAL PINANG;;;SUNGAILIAT;33214;76.390.083.4-315.000;
1066867;AP. IHSAN;JL. KSATRIA NO.4 PADANG;14;Apotek;PDG;PADANG;;;PADANG;25123;81.559.355.3-201.000;
1061826;AP. SINAR KARUNIA;JL SITUMPUR NO.97A  PURWOKERTO KULON PWT SELATAN BMS;14;Apotek;PWK;PURWOKERTO;;;BANYUMAS;53141;91.771.915.5-521.000;
216009;TO. SEGER;PS. LUBUK BUAYA PADANG;19;Toko Obat Berizin;PDG;PADANG;;;PADANG;25173;;
1009513;PT. LINTANG LAKSANA UTAMA (RS SILOAM SILAMPARI);JL. YOS SUDARSO, KEL.TABA JEMEKEH KEC.LUBUK LINGGAU TIMUR 1(SATU), KOTA LUBUK LINGGAU;21;RS Swasta;BKL;BENGKULU;;;LUBUK LINGGAU;31625;80.428.366.1-303.000;
1266193;AP. AQILLA;JL. KARANG INTAN RT.007 / RW.002, SEDAU, SINGKAWAMG;14;Apotek;PTK;PONTIANAK;;;SINGKAWANG;79163;93.814.910.1-702.000;
984326;AP. BUDI MULIA FARMA;KORONG KASAI NAGARI KASANG SEBELAH SPBU PALAPA/JL.RAYA PDG-BKT KM22 SEI BULUH BATANG ANAI;14;Apotek;PDG;PADANG;;;PADANG PARIAMAN;25586;08.109.407.0-201.000;
392722;SM. MITRA RITELINDO L.;JL. HRA. RACHMAN NO.278 PTK 2;41;Supermarket - LKA;PTK;PONTIANAK;;;PONTIANAK;78115;02.086.551.5.701.000;MITRA GROUP
323891;AP. PELITA FARMA;JL. SANGIR NO.25;14;Apotek;MKS;MAKASSAR;;;MAKASSAR;90171;06.080.541.3.801.000;
1006363;AP. K-24 TEBET;JL. TEBET TIMUR DALAM RY.NO.71 - TEBET;16;Apotek Chain;PJT;PEJATEN;;;JAKARTA SELATAN;12820;02.846.161.4.043.000;K-24 GROUP
174452;TK. PIPIN;JL. RAYA RENDE NO 4 RT 2 RW 6 KP CIMANGGU CIKALONG;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;40556;;
954516;AP. PANYINGKIRAN;JL. PANYINGKIRAN 25, SUMEDANG SUMEDANG;14;Apotek;BDG;BANDUNG;;;SUMEDANG;45322;72.652.367.3-446.000;
47351;PT.INDOMARCO PRISMATAMA;JL.ANCOL BARAT 8 NO. 2 KEL ANCOL KEC PADEMANGAN JAKARTA UTARA;49;Mini Market - NKA;JK3;JAKARTA-3;;;JAKARTA UTARA;14430;01.337.994.6-092.000;INDOMARCO GROUP
974087;AP. BAHAGIA;JL. MARGACINTA NO.98 BUAHBATU MARGASARI BANDUNG;14;Apotek;BDG;BANDUNG;;;BANDUNG;40286;09.437.014.5-429.001;
566760;AP. K-24 KOPO SAYATI;JL. KOPO SAYATI NO. 103 C RT/RW 002/003 SAYATI MARGAHAYU;16;Apotek Chain;BDG;BANDUNG;;;BANDUNG;40227;02.736.636.8-445.000;K-24 GROUP
181690;TK. FARID;JL. RY.PURWADADI, SUBANG;32;Toko Kelontong;BDG;BANDUNG;;;SUBANG;41261;;
323769;AP. LANA FARMA;JL. CENDRAWASIH NO.139 C. MKS;14;Apotek;MKS;MAKASSAR;;;MAKASSAR;90126;06.202.561.4-804.000;
170005;INTISARI MM.;JL. SETIABUDI 103 E, BANDUNG;42;Mini Market - Lokal;BDG;BANDUNG;;;BANDUNG;40143;;
980980;AP. SUMBER SARI;JL. SOEKARNO-HATTA NO. 132 E-F RT. 03/10 BANDUNG BANDUNG JAWA BARAT;14;Apotek;BDG;BANDUNG;;;BANDUNG;40212;46.799.615.3-423.000;
182665;TK. DOMIRI;PS. CIASEM A2/27, SUBANG;32;Toko Kelontong;BDG;BANDUNG;;;SUBANG;41256;;
996098;RSIA. CITRA INSANI ( AP. CITRA INSANI );JL. RAYA PARUNG NO.242 LEBAK WANGI PARUNG - BOGOR;21;RS Swasta;DPK;DEPOK;;;BOGOR;16330;02.380.302.6.403.000;
197478;AP. PRISMA;JL. PELEM II NO.1, WONOGIRI;14;Apotek;SLO;SOLO;;;WONOGIRI;57611;08.934.245.5-532.000;
915120;AP. BATAS KOTA;JL.PERINTIS KEMERDEKAAN 1A KLATEN;14;Apotek;SLO;SOLO;;;KLATEN;57411;24.199.600.8-525.000;
914919;T.O. PITOYO;JL. PEMUDA UTARA 140 KLATEN;19;Toko Obat Berizin;SLO;SOLO;;;KLATEN;57414;04.019.393.0-525.000;
259018;CV.PARAGON (AP.PLAJU);JL.DI.PANJAITAN NO.6 PALEMBANG;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30266;01.129.686.0-306.000;
1062402;AP HANIN;JL KEMAS RT 03A DUSUN I DESA TEGAL REJO TANJUNG ENIM;14;Apotek;PLB;PALEMBANG;;;MUARA ENIM;31711;86.707.019.5-314.000;
1006396;AP. AURA;JL. RAYA JATIBENING ESTATE 36F;14;Apotek;PJT;PEJATEN;;;BEKASI;17412;01.994.456.0.432.000;
1057396;AP. DANEZ FARMA JATIBENING;JL.JATIBENING ESTATE KAV. 2;14;Apotek;PJT;PEJATEN;;;BEKASI;17412;34.884.898.7-432.000;
1071192;AP. SETIA II;JL. SAMRATULANGI NO. 135 TITIWUNGEN UTARA SARIO KOTA MANADO SULAWESI UTARA;14;Apotek;MNO;MANADO;;;MANADO;95113;94.034.794.1-821.000;
287901;CV. MAXI RAYA;JL. JEND. A. YANI GUNUNG SARI ILIR NO. 22 BALIKPAPAN;42;Mini Market - Lokal;BPP;BALIKPAPAN;;;BALIKPAPAN;76121;02.133.857.9-725.000;MAXI MART
1349236;AP. SYIFA JASA MEDIKA 24;KOMP BALIKPAPAN BARU SENTRA EROPABLOK AB 4 NO 26 RT 09;14;Apotek;BPP;BALIKPAPAN;;;BALIKPAPAN;76115;41.171.660.8-721.000;
287793;AP. DARMA PLUS;JL. TIUNG 2 RT.13 NO.1 KEL.GUNUNG BAHAGIA BALIKPAPAN;14;Apotek;BPP;BALIKPAPAN;542-7202447;;BALIKPAPAN;76114;08.341.748.5.721.000;
1061900;AP. K24 SIMPANG CANDRA;JLN RB SIAGIAN NO 07;16;Apotek Chain;JBI;JAMBI;;;JAMBI;36139;92.019.562.5-335.000;K-24 GROUP
944864;AP. MENTARI SEHAT;JL. PASIR IMPUN NO. 1 KARANG PAMULANG MANDALA JATI;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40612;24.429.488.0-444.001;
940953;AP. REVITA;JL. CIHAMPELAS 75, BANDUNG;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40115;06.722.049.1-423.000;
941420;RS. ST. BORROMEUS;JL. IR. H. JUANDA 100, BANDUNG;21;RS Swasta;BD2;BANDUNG-2;;;BANDUNG;40132;01.210.847.8-441.000;RS SANTO BORROMEUS GROUP
958989;AP CHAIN-APOTEK-K-24 UJUNG BERUNG;JL. ALUN-ALUN UTARA NO. 187 RT.004 RW.005 KEL. CIGENDING UJUNG BERUNG BANDUNG;16;Apotek Chain;BD2;BANDUNG-2;;;BANDUNG;40611;01.002.944.5-093.000;K-24 GROUP
941136;RS. ADVENT;JL. CIHAMPELAS NO.161, BANDUNG;21;RS Swasta;BD2;BANDUNG-2;;;BANDUNG;40161;01.241.116.1-441.000;
946705;AP. GERHIL;JL. GEGERKALONG HILIR NO. 117 RT.002 RW.001 KEL. SARIJADI KEC. SUKASARI KOTA BANDUNG, JAWA BARAT;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40152;70.253543.6-428.000;
124786;TK. RIZKI;JL. NGINDEN KOTA II/45 SURABAYA;32;Toko Kelontong;SB1;SURABAYA-1;;;SURABAYA;60284;;
991094;AP. ASEAN 2;JL. AHMAD YANI NO. 123, TANAH DATAR, PEKANBARU KOTA - PEKANBARU;14;Apotek;PKB;PEKAN BARU;;;PEKANBARU;28115;84.132.780.2-211.000;
414854;TK. ALITA;PS.TUKAD ELING 1 TIANYAR AMLPR;32;Toko Kelontong;DPS;DENPASAR;;;KARANGASEM;80811;;
159197;PT. INDOMARCO PRISMATAMA;JL. RAYA PETERONGAN KM 71.3 DESA CANDI JOGOROTO JOMBANG;49;Mini Market - NKA;SB1;SURABAYA-1;;;JOMBANG;61485;01.337.994.6-092.000;INDOMARCO GROUP
957550;AP.PARAMITHA FARMA;JL.TUKAD PETANU PANJER;14;Apotek;DPS;DENPASAR;;;DENPASAR;80225;;
877751;AP. LABA MAHO SADHI;JL. RAYA SAMPLANGAN 8X GIANYAR;14;Apotek;DPS;DENPASAR;;;GIANYAR;80512;46.584.116.1-907.000;
985173;AP. CIPTA MENANGGAL;JL. MENANGGAL UTARA 58 C SURABAYA;14;Apotek;SB1;SURABAYA-1;;;SURABAYA;60234;75.691.890.0-609.000;
1055722;JBR-AP. WIJAYA FARMA;JALAN JOYOBOYO NO. 32 KELURAHAN KALIPURO KECAMATAN KALIPURO BANYUWANGI;14;Apotek;JBR;JEMBER;;;BANYUWANGI;68455;82.018.798.7-626.000;
564743;TK. SUBUR BARU;JL. DEWI SARTIKA NO. 19 PALU;32;Toko Kelontong;PLU;PALU;;;PALU;94114;;
398018;KS. WINDA;JL. KARANJA LEMBA;32;Toko Kelontong;PLU;PALU;;;PALU;94114;;
398076;TK. RAMA;JL. S. MIU NO. 10 PALU;32;Toko Kelontong;PLU;PALU;;;PALU;94222;;
743657;AP. IKIFA BUARAN;JL. BUARAN II NO. 30 RT 010/013;14;Apotek;JK1;JAKARTA-1;;;JAKARTA TIMUR;13440;03.198.855.3-008.000;
911541;PASAR SWALAYAN ADA;JL. KUDUS-JEPARA KM 1 (DPN PS. JEMBER), KUDUS;41;Supermarket - LKA;KDS;KUDUS;;;KUDUS;59319;01.496.823.4-511.000;ADA SUPERMARKET
1285198;AP.ISKANDAR MUDA;JL.ISKANDAR MUDA NO.85-87 A, PETISAK HULU - MEDAN BARU;14;Apotek;MDN;MEDAN;;;MEDAN;20153;96.879.763.9-121.000;
1238174;AP. K-24 DENAI;JL.DENAI NO.177F KOMPLEK DENAI NODIGON, TEGAL SARI MANDALA II - MEDAN DENAI;16;Apotek Chain;MDN;MEDAN;;;MEDAN;20226;93.152.350.0-122.000;K-24 GROUP
1281190;AP. PUTRA JAYA;JL UTAN PANJANG III NO. 164 RT 004 RW 005 UTAN PANJANG KEMAYORAN JAKARTA PUSAT 10650;14;Apotek;JK1;JAKARTA-1;;;JAKARTA PUSAT;10650;94.830.696.4-027.000;
1064888;PT. NAGA SWALAYAN;JL. RAYA JATIWARINGIN NO. 12B RT 007/013, CIPINANG MELAYU, MAKASAR;41;Supermarket - LKA;JK1;JAKARTA-1;;;JAKARTA TIMUR;13620;31.697.876-6-432.000;NAGA GROUP
953097;PT. INTI CAKRAWALA CITRA;JL. A. YANI KM 12,2 GAMBUT;46;Supermarket - NKA;BMS;BANJARMASIN;;;BANJAR;70652;01.781.214.0-046.000;INDO GROSIR
1054981;AP. PERINTIS KAYU TANGI;JL. BRIGJEND HASAN BASRI NO. 123-124 BANJARMASIN;14;Apotek;BMS;BANJARMASIN;;;BANJARMASIN;70125;82.497.344.0-731.000;
965144;AP. AM FARMA 2;JL. SIMPANG SUNGAI BILU RT. 17 NO. 04 BANJARMASIN;14;Apotek;BMS;BANJARMASIN;;;BANJARMASIN;70233;72.665.343.9-732.000;
946431;AP. ALBA MEDIKA;JL. BABATAN PANTAI NO.1-A SURABAYA;14;Apotek;SB2;SURABAYA-2;;;SURABAYA;60121;03.334.046.4-619.000;
993826;AP. ASHEEQA;JL. A. YANI DESA TELAGA ITAR RT. 04 KEC KELUA TABALONG;14;Apotek;BMS;BANJARMASIN;;;TABALONG;71552;75.038.016.4-735.000;
107083;AP. CITRA;JL. KEMASAN 65,KOTAGEDE,YOGYAKARTA;14;Apotek;YOG;YOGYAKARTA;;;Kotagede;55173;06.697.483.3-541.000;
522200;AP. KIMIA FARMA 316;JL.TENTARA PELAJAR NO.72,YOGYAKARTA;16;Apotek Chain;YOG;YOGYAKARTA;;;TEGALREJO;55241;01.061.227.3.051.000;KIMIA FARMA GROUP
